,0
7449,51
7450,50
7451,51
7452,52
7453,51
7454,52
7455,51
7456,50
7457,49
7458,48
7459,47
7460,46
7461,47
7462,48
7463,47
7464,48
7465,49
7466,48
7467,47
7468,46
7469,45
7470,44
7471,45
7472,44
7473,43
7474,44
7475,43
7476,44
7477,45
7478,44
7479,43
7480,42
7481,41
7482,42
7483,41
7484,40
7485,39
7486,40
7487,39
7488,38
7489,39
7490,40
7491,39
7492,38
7493,37
7494,38
7495,37
7496,36
7497,35
7498,34
7499,35
7500,36
7501,35
7502,34
7503,35
7504,34
7505,35
7506,34
7507,35
7508,36
7509,37
7510,38
7511,39
7512,40
7513,39
7514,38
7515,39
7516,40
7517,39
7518,38
7519,39
7520,40
7521,39
7522,38
7523,39
7524,38
7525,37
7526,38
7527,37
7528,38
7529,37
7530,38
7531,39
7532,38
7533,39
7534,40
7535,39
7536,40
7537,41
7538,42
7539,41
7540,42
7541,43
7542,44
7543,43
7544,44
7545,43
7546,44
7547,45
7548,46
7549,47
7550,46
7551,45
7552,46
7553,47
7554,48
7555,49
7556,48
7557,47
7558,46
7559,47
7560,46
7561,47
7562,46
7563,47
7564,48
7565,49
7566,48
7567,47
7568,48
7569,49
7570,48
7571,49
7572,48
7573,49
7574,48
7575,47
7576,46
7577,45
7578,44
7579,43
7580,44
7581,43
7582,44
7583,43
7584,42
7585,43
7586,42
7587,41
7588,40
7589,39
7590,38
7591,37
7592,36
7593,35
7594,34
7595,33
7596,32
7597,31
7598,30
7599,31
7600,30
7601,29
7602,28
7603,27
7604,28
7605,29
7606,30
7607,29
7608,28
7609,27
7610,28
7611,27
7612,26
7613,27
7614,26
7615,25
7616,26
7617,27
7618,26
7619,27
7620,28
7621,27
7622,28
7623,27
7624,26
7625,27
7626,26
7627,25
7628,24
7629,25
7630,24
7631,23
7632,24
7633,25
7634,24
7635,23
7636,22
7637,23
7638,24
7639,25
7640,24
7641,23
7642,22
7643,21
7644,20
7645,21
7646,20
7647,21
7648,22
7649,23
7650,24
7651,23
7652,24
7653,23
7654,22
7655,21
7656,20
7657,21
7658,22
7659,23
7660,24
7661,25
7662,26
7663,25
7664,24
7665,23
7666,24
7667,23
7668,24
7669,25
7670,24
7671,23
7672,22
7673,21
7674,22
7675,21
7676,22
7677,21
7678,20
7679,19
7680,20
7681,21
7682,22
7683,21
7684,22
7685,21
7686,22
7687,21
7688,20
7689,19
7690,20
7691,19
7692,20
7693,19
7694,20
7695,21
7696,20
7697,21
7698,22
7699,21
7700,20
7701,21
7702,20
7703,19
7704,20
7705,21
7706,20
7707,21
7708,20
7709,21
7710,20
7711,21
7712,22
7713,21
7714,22
7715,21
7716,20
7717,21
7718,20
7719,19
7720,20
7721,19
7722,20
7723,21
7724,20
7725,19
7726,18
7727,17
7728,18
7729,17
7730,18
7731,19
7732,20
7733,19
7734,18
7735,19
7736,18
7737,19
7738,18
7739,17
7740,16
7741,17
7742,18
7743,19
7744,18
7745,17
7746,16
7747,17
7748,16
7749,15
7750,14
7751,15
7752,16
7753,17
7754,18
7755,17
7756,16
7757,15
7758,16
7759,15
7760,14
7761,13
7762,12
7763,13
7764,12
7765,11
7766,12
7767,13
7768,14
7769,13
7770,14
7771,13
7772,14
7773,13
7774,12
7775,11
7776,10
7777,9
7778,10
7779,9
7780,8
7781,9
7782,8
7783,9
7784,10
7785,9
7786,10
7787,11
7788,12
7789,13
7790,12
7791,11
7792,10
7793,9
7794,8
7795,9
7796,8
7797,9
7798,8
7799,9
7800,8
7801,9
7802,8
7803,9
7804,10
7805,11
7806,12
7807,13
7808,14
7809,15
7810,14
7811,15
7812,14
7813,15
7814,14
7815,13
7816,14
7817,15
7818,16
7819,17
7820,16
7821,15
7822,16
7823,17
7824,16
7825,15
7826,14
7827,15
7828,14
7829,15
7830,14
7831,13
7832,14
7833,13
7834,14
7835,15
7836,14
7837,13
7838,14
7839,15
7840,16
7841,17
7842,18
7843,17
7844,18
7845,17
7846,16
7847,17
7848,16
7849,15
7850,16
7851,17
7852,18
7853,17
7854,18
7855,17
7856,18
7857,17
7858,16
7859,17
7860,16
7861,15
7862,16
7863,15
7864,16
7865,17
7866,18
7867,19
7868,20
7869,21
7870,22
7871,23
7872,24
7873,25
7874,26
7875,27
7876,26
7877,27
7878,26
7879,27
7880,26
7881,27
7882,28
7883,29
7884,28
7885,29
7886,30
7887,31
7888,32
7889,31
7890,30
7891,31
7892,32
7893,33
7894,34
7895,35
7896,36
7897,35
7898,34
7899,33
7900,32
7901,33
7902,32
7903,33
7904,32
7905,31
7906,30
7907,29
7908,28
7909,27
7910,26
7911,25
7912,24
7913,25
7914,26
7915,27
7916,28
7917,29
7918,28
7919,27
7920,26
7921,27
7922,28
7923,29
7924,28
7925,27
7926,26
7927,27
7928,26
7929,27
7930,26
7931,25
7932,24
7933,23
7934,22
7935,23
7936,24
7937,25
7938,26
7939,27
7940,26
7941,25
7942,26
7943,27
7944,26
7945,25
7946,26
7947,25
7948,24
7949,25
7950,24
7951,25
7952,24
7953,25
7954,24
7955,25
7956,26
7957,25
7958,24
7959,23
7960,22
7961,23
7962,24
7963,25
7964,26
7965,27
7966,26
7967,27
7968,28
7969,29
7970,30
7971,29
7972,30
7973,29
7974,30
7975,31
7976,30
7977,31
7978,32
7979,33
7980,34
7981,35
7982,34
7983,33
7984,32
7985,31
7986,30
7987,29
7988,30
7989,29
7990,28
7991,29
7992,30
7993,31
7994,30
7995,29
7996,30
7997,31
7998,32
7999,33
8000,34
8001,35
8002,36
8003,37
8004,38
8005,39
8006,38
8007,37
8008,36
8009,37
8010,38
8011,39
8012,38
8013,39
8014,40
8015,41
8016,42
8017,43
8018,42
8019,43
8020,44
8021,43
8022,42
8023,43
8024,42
8025,43
8026,44
8027,43
8028,44
8029,43
8030,42
8031,41
8032,40
8033,39
8034,38
8035,37
8036,36
8037,37
8038,38
8039,37
8040,38
8041,39
8042,40
8043,39
8044,38
8045,39
8046,40
8047,39
8048,38
8049,39
8050,40
8051,39
8052,38
8053,37
8054,38
8055,37
8056,36
8057,37
8058,38
8059,37
8060,38
8061,37
8062,36
8063,35
8064,36
8065,35
8066,36
8067,37
8068,38
8069,37
8070,38
8071,37
8072,36
8073,37
8074,38
8075,39
8076,38
8077,39
8078,38
8079,39
8080,38
8081,39
8082,40
8083,41
8084,42
8085,41
8086,42
8087,43
8088,44
8089,45
8090,46
8091,47
8092,48
8093,47
8094,48
8095,49
8096,48
8097,47
8098,48
8099,49
8100,50
8101,51
8102,50
8103,49
8104,48
8105,47
8106,48
8107,47
8108,48
8109,47
8110,46
8111,45
8112,44
8113,43
8114,44
8115,43
8116,42
8117,43
8118,42
8119,41
8120,42
8121,41
8122,40
8123,41
8124,42
8125,43
8126,42
8127,43
8128,42
8129,41
8130,42
8131,41
8132,42
8133,43
8134,44
8135,45
8136,44
8137,45
8138,44
8139,43
8140,44
8141,43
8142,42
8143,41
8144,40
8145,39
8146,38
8147,37
8148,36
8149,35
8150,34
8151,35
8152,36
8153,35
8154,34
8155,33
8156,32
8157,33
8158,34
8159,33
8160,32
8161,33
8162,32
8163,31
8164,32
8165,31
8166,32
8167,31
8168,32
8169,33
8170,32
8171,33
8172,32
8173,33
8174,32
8175,31
8176,30
8177,29
8178,30
8179,29
8180,30
8181,29
8182,28
8183,27
8184,26
8185,27
8186,26
8187,25
8188,26
8189,25
8190,26
8191,27
8192,28
8193,27
8194,26
8195,27
8196,26
8197,25
8198,24
8199,25
8200,26
8201,27
8202,26
8203,25
8204,24
8205,25
8206,26
8207,25
8208,24
8209,25
8210,24
8211,25
8212,26
8213,25
8214,24
8215,25
8216,24
8217,25
8218,26
8219,25
8220,24
8221,25
8222,26
8223,27
8224,28
8225,27
8226,26
8227,25
8228,24
8229,23
8230,22
8231,21
8232,22
8233,23
8234,22
8235,21
8236,22
8237,21
8238,20
8239,19
8240,18
8241,17
8242,18
8243,17
8244,18
8245,17
8246,16
8247,15
8248,16
8249,17
8250,18
8251,17
8252,18
8253,19
8254,18
8255,17
8256,16
8257,17
8258,16
8259,15
8260,16
8261,15
8262,16
8263,15
8264,14
8265,15
8266,16
8267,15
8268,16
8269,15
8270,14
8271,15
8272,16
8273,15
8274,14
8275,15
8276,14
8277,13
8278,12
8279,13
8280,14
8281,15
8282,16
8283,15
8284,14
8285,13
8286,12
8287,13
8288,14
8289,15
8290,14
8291,15
8292,14
8293,15
8294,14
8295,15
8296,14
8297,15
8298,14
8299,15
8300,14
8301,15
8302,16
8303,17
8304,16
8305,17
8306,18
8307,19
8308,18
8309,17
8310,16
8311,17
8312,18
8313,19
8314,20
8315,19
8316,20
8317,21
8318,22
8319,23
8320,22
8321,23
8322,24
8323,23
8324,22
8325,23
8326,22
8327,23
8328,24
8329,25
8330,24
8331,23
8332,22
8333,23
8334,22
8335,21
8336,20
8337,21
8338,20
8339,21
8340,20
8341,21
8342,20
8343,19
8344,20
8345,21
8346,20
8347,19
8348,20
8349,19
8350,18
8351,19
8352,18
8353,19
8354,20
8355,21
8356,20
8357,21
8358,20
8359,21
8360,22
8361,23
8362,24
8363,25
8364,26
8365,27
8366,26
8367,25
8368,26
8369,25
8370,26
8371,27
8372,28
8373,27
8374,26
8375,27
8376,26
8377,25
8378,26
8379,27
8380,26
8381,27
8382,28
8383,27
8384,26
8385,25
8386,26
8387,27
8388,26
8389,27
8390,26
8391,25
8392,26
8393,25
8394,24
8395,23
8396,22
8397,21
8398,20
8399,21
8400,22
8401,21
8402,22
8403,23
8404,24
8405,23
8406,24
8407,23
8408,24
8409,23
8410,22
8411,23
8412,24
8413,25
8414,26
8415,27
8416,28
8417,27
8418,28
8419,29
8420,30
8421,31
8422,30
8423,31
8424,30
8425,29
8426,30
8427,31
8428,30
8429,29
8430,30
8431,31
8432,32
8433,33
8434,34
8435,35
8436,34
8437,33
8438,34
8439,33
8440,32
8441,33
8442,34
8443,35
8444,36
8445,35
8446,36
8447,35
8448,34
8449,35
8450,36
8451,37
8452,38
8453,39
8454,40
8455,39
8456,38
8457,39
8458,38
8459,39
8460,40
8461,39
8462,40
8463,41
8464,42
8465,43
8466,42
8467,41
8468,40
8469,41
8470,40
8471,39
8472,40
8473,39
8474,40
8475,39
8476,40
8477,41
8478,42
8479,41
8480,42
8481,43
8482,44
8483,43
8484,42
8485,43
8486,42
8487,43
8488,42
8489,41
8490,40
8491,39
8492,40
8493,41
8494,40
8495,39
8496,40
8497,39
8498,40
8499,39
8500,40
8501,39
8502,40
8503,39
8504,40
8505,41
8506,40
8507,39
8508,38
8509,39
8510,38
8511,39
8512,40
8513,39
8514,38
8515,37
8516,36
8517,35
8518,34
8519,35
8520,36
8521,37
8522,36
8523,35
8524,36
8525,35
8526,34
8527,33
8528,32
8529,31
8530,30
8531,31
8532,30
8533,29
8534,30
8535,29
8536,30
8537,29
8538,28
8539,29
8540,28
8541,27
8542,26
8543,25
8544,26
8545,27
8546,28
8547,27
8548,26
8549,25
8550,26
8551,27
8552,26
8553,25
8554,24
8555,23
8556,24
8557,23
8558,24
8559,25
8560,24
8561,25
8562,24
8563,25
8564,24
8565,25
8566,26
8567,25
8568,24
8569,25
8570,24
8571,23
8572,22
8573,21
8574,20
8575,21
8576,22
8577,23
8578,22
8579,23
8580,24
8581,25
8582,26
8583,27
8584,26
8585,27
8586,26
8587,25
8588,24
8589,25
8590,26
8591,27
8592,28
8593,27
8594,26
8595,25
8596,26
8597,25
8598,26
8599,27
8600,28
8601,27
8602,26
8603,27
8604,28
8605,27
8606,26
8607,27
8608,28
8609,27
8610,26
8611,27
8612,26
8613,27
8614,26
8615,25
8616,24
8617,23
8618,22
8619,23
8620,24
8621,23
8622,24
8623,25
8624,24
8625,25
8626,26
8627,25
8628,26
8629,25
8630,24
8631,23
8632,22
8633,23
8634,22
8635,23
8636,22
8637,21
8638,20
8639,19
8640,20
8641,19
8642,18
8643,17
8644,16
8645,17
8646,16
8647,17
8648,16
8649,15
8650,14
8651,15
8652,14
8653,15
8654,14
8655,13
8656,14
8657,15
8658,14
8659,13
8660,14
8661,15
8662,16
8663,17
8664,16
8665,17
8666,16
8667,17
8668,16
8669,17
8670,16
8671,15
8672,16
8673,15
8674,16
8675,17
8676,18
8677,19
8678,20
8679,19
8680,18
8681,17
8682,16
8683,17
8684,18
8685,19
8686,20
8687,21
8688,20
8689,21
8690,20
8691,19
8692,20
8693,21
8694,20
8695,21
8696,20
8697,21
8698,20
8699,19
8700,20
8701,19
8702,18
8703,17
8704,18
8705,17
8706,16
8707,15
8708,16
8709,15
8710,14
8711,15
8712,14
8713,13
8714,12
8715,13
8716,12
8717,11
8718,12
8719,13
8720,14
8721,13
8722,12
8723,13
8724,12
8725,11
8726,12
8727,11
8728,10
8729,11
8730,12
8731,11
8732,10
8733,9
8734,10
8735,9
8736,8
8737,9
8738,8
8739,9
8740,8
8741,9
8742,8
8743,9
8744,8
8745,7
8746,6
8747,5
8748,6
8749,7
8750,8
8751,9
8752,10
8753,11
8754,10
8755,9
8756,10
8757,9
8758,10
8759,9
8760,10
8761,11
8762,10
8763,9
8764,10
8765,11
8766,12
8767,13
8768,12
8769,13
8770,12
8771,13
8772,14
8773,13
8774,14
8775,13
8776,12
8777,13
8778,12
8779,11
8780,10
8781,9
8782,10
8783,9
8784,10
8785,9
8786,10
8787,11
8788,10
8789,11
8790,12
8791,13
8792,14
8793,15
8794,14
8795,15
8796,14
8797,15
8798,14
8799,15
8800,14
8801,15
8802,16
8803,15
8804,16
8805,15
8806,16
8807,15
8808,14
8809,15
8810,14
8811,15
8812,14
8813,15
8814,16
8815,15
8816,14
8817,13
8818,14
8819,15
8820,16
8821,17
8822,16
8823,15
8824,14
8825,13
8826,14
8827,15
8828,16
8829,15
8830,16
8831,17
8832,18
8833,19
8834,20
8835,19
8836,20
8837,21
8838,20
8839,21
8840,20
8841,21
8842,22
8843,21
8844,22
8845,21
8846,20
8847,19
8848,18
8849,19
8850,18
8851,19
8852,20
8853,21
8854,22
8855,23
8856,22
8857,21
8858,20
8859,21
8860,20
8861,19
8862,18
8863,19
8864,20
8865,21
8866,22
8867,23
8868,22
8869,23
8870,22
8871,21
8872,22
8873,21
8874,22
8875,23
8876,22
8877,21
8878,22
8879,21
8880,20
8881,21
8882,22
8883,21
8884,20
8885,19
8886,20
8887,19
8888,20
8889,19
8890,18
8891,19
8892,18
8893,19
8894,20
8895,21
8896,22
8897,23
8898,24
8899,23
8900,22
8901,23
8902,24
8903,23
8904,24
8905,23
8906,24
8907,25
8908,26
8909,27
8910,28
8911,27
8912,26
8913,27
8914,26
8915,27
8916,26
8917,27
8918,26
8919,25
8920,24
8921,25
8922,24
8923,23
8924,22
8925,23
8926,22
8927,21
8928,22
8929,23
8930,22
8931,21
8932,20
8933,21
8934,22
8935,23
8936,24
8937,23
8938,22
8939,21
8940,22
8941,21
8942,20
8943,19
8944,18
8945,19
8946,20
8947,21
8948,22
8949,21
8950,20
8951,19
8952,18
8953,17
8954,18
8955,19
8956,20
8957,21
8958,22
8959,21
8960,22
8961,21
8962,20
8963,19
8964,20
8965,19
8966,20
8967,21
8968,22
8969,21
8970,20
8971,19
8972,20
8973,21
8974,22
8975,23
8976,22
8977,21
8978,22
8979,21
8980,22
8981,21
8982,20
8983,19
8984,18
8985,19
8986,20
8987,19
8988,18
8989,17
8990,18
8991,19
8992,18
8993,17
8994,16
8995,17
8996,18
8997,17
8998,16
8999,17
9000,18
9001,19
9002,20
9003,21
9004,20
9005,19
9006,20
9007,19
9008,20
9009,19
9010,18
9011,19
9012,18
9013,17
9014,16
9015,17
9016,16
9017,17
9018,16
9019,15
9020,16
9021,17
9022,18
9023,17
9024,18
9025,19
9026,18
9027,17
9028,18
9029,17
9030,16
9031,15
9032,14
9033,13
9034,12
9035,13
9036,14
9037,13
9038,12
9039,13
9040,14
9041,13
9042,14
9043,15
9044,16
9045,17
9046,16
9047,17
9048,18
9049,19
9050,18
9051,19
9052,20
9053,21
9054,20
9055,19
9056,18
9057,17
9058,16
9059,15
9060,16
9061,15
9062,16
9063,15
9064,16
9065,17
9066,18
9067,17
9068,16
9069,17
9070,18
9071,19
9072,18
9073,17
9074,16
9075,15
9076,16
9077,15
9078,14
9079,15
9080,14
9081,15
9082,14
9083,13
9084,12
9085,11
9086,12
9087,13
9088,14
9089,15
9090,16
9091,17
9092,16
9093,15
9094,14
9095,15
9096,14
9097,15
9098,16
9099,15
9100,16
9101,17
9102,16
9103,17
9104,16
9105,15
9106,14
9107,13
9108,14
9109,13
9110,14
9111,15
9112,16
9113,17
9114,18
9115,17
9116,18
9117,19
9118,18
9119,19
9120,20
9121,19
9122,18
9123,19
9124,20
9125,21
9126,20
9127,21
9128,22
9129,21
9130,22
9131,21
9132,22
9133,23
9134,24
9135,23
9136,24
9137,23
9138,22
9139,21
9140,20
9141,19
9142,18
9143,19
9144,20
9145,21
9146,22
9147,23
9148,24
9149,23
9150,24
9151,25
9152,26
9153,25
9154,24
9155,23
9156,24
9157,23
9158,24
9159,23
9160,22
9161,21
9162,22
9163,23
9164,24
9165,25
9166,26
9167,27
9168,28
9169,29
9170,28
9171,29
9172,30
9173,31
9174,32
9175,31
9176,32
9177,31
9178,32
9179,33
9180,34
9181,35
9182,34
9183,33
9184,34
9185,33
9186,34
9187,33
9188,32
9189,33
9190,34
9191,35
9192,36
9193,37
9194,38
9195,37
9196,36
9197,37
9198,38
9199,39
9200,38
9201,39
9202,40
9203,41
9204,42
9205,43
9206,42
9207,41
9208,40
9209,39
9210,40
9211,39
9212,38
9213,37
9214,36
9215,35
9216,34
9217,33
9218,32
9219,31
9220,30
9221,31
9222,30
9223,29
9224,28
9225,29
9226,28
9227,29
9228,28
9229,29
9230,28
9231,27
9232,28
9233,29
9234,28
9235,29
9236,28
9237,29
9238,28
9239,29
9240,30
9241,31
9242,32
9243,33
9244,32
9245,33
9246,32
9247,33
9248,32
9249,33
9250,32
9251,31
9252,32
9253,31
9254,30
9255,31
9256,30
9257,29
9258,28
9259,27
9260,26
9261,25
9262,24
9263,25
9264,26
9265,27
9266,28
9267,27
9268,28
9269,29
9270,28
9271,27
9272,28
9273,29
9274,30
9275,31
9276,30
9277,31
9278,30
9279,29
9280,30
9281,29
9282,30
9283,29
9284,28
9285,29
9286,30
9287,29
9288,28
9289,29
9290,28
9291,27
9292,26
9293,27
9294,28
9295,27
9296,26
9297,25
9298,24
9299,25
9300,26
9301,27
9302,26
9303,27
9304,26
9305,27
9306,28
9307,29
9308,28
9309,27
9310,26
9311,27
9312,26
9313,27
9314,28
9315,29
9316,30
9317,31
9318,32
9319,33
9320,32
9321,31
9322,32
9323,31
9324,30
9325,29
9326,28
9327,29
9328,30
9329,31
9330,32
9331,33
9332,34
9333,35
9334,34
9335,33
9336,34
9337,35
9338,34
9339,35
9340,36
9341,35
9342,36
9343,37
9344,38
9345,39
9346,38
9347,37
9348,38
9349,39
9350,38
9351,39
9352,38
9353,39
9354,40
9355,41
9356,40
9357,39
9358,38
9359,37
9360,36
9361,35
9362,36
9363,37
9364,38
9365,39
9366,38
9367,39
9368,38
9369,37
9370,38
9371,37
9372,36
9373,35
9374,36
9375,37
9376,38
9377,39
9378,38
9379,37
9380,38
9381,39
9382,38
9383,39
9384,38
9385,39
9386,40
9387,41
9388,42
9389,41
9390,40
9391,39
9392,38
9393,39
9394,40
9395,41
9396,42
9397,43
9398,44
9399,45
9400,46
9401,47
9402,46
9403,47
9404,46
9405,47
9406,46
9407,47
9408,46
9409,45
9410,44
9411,43
9412,42
9413,43
9414,44
9415,45
9416,46
9417,47
9418,46
9419,47
9420,46
9421,47
9422,46
9423,47
9424,46
9425,47
9426,48
9427,47
9428,48
9429,47
9430,48
9431,47
9432,46
9433,45
9434,46
9435,45
9436,44
9437,43
9438,42
9439,43
9440,44
9441,45
9442,46
9443,45
9444,44
9445,45
9446,46
9447,47
9448,48
9449,49
9450,48
9451,49
9452,50
9453,49
9454,50
9455,49
9456,50
9457,51
9458,50
9459,51
9460,52
9461,53
9462,52
9463,53
9464,52
9465,53
9466,54
9467,55
9468,54
9469,53
9470,54
9471,55
9472,54
9473,53
9474,52
9475,53
9476,52
9477,53
9478,54
9479,53
9480,52
9481,51
9482,52
9483,53
9484,52
9485,53
9486,54
9487,53
9488,52
9489,51
9490,52
9491,53
9492,54
9493,55
9494,56
9495,55
9496,54
9497,55
9498,56
9499,57
9500,56
9501,57
9502,56
9503,57
9504,58
9505,59
9506,60
9507,61
9508,60
9509,61
9510,62
9511,63
9512,64
9513,65
9514,66
9515,67
9516,68
9517,69
9518,68
9519,69
9520,70
9521,69
9522,68
9523,67
9524,66
9525,65
9526,64
9527,65
9528,66
9529,65
9530,66
9531,67
9532,66
9533,65
9534,66
9535,65
9536,66
9537,65
9538,64
9539,65
9540,66
9541,65
9542,64
9543,63
9544,64
9545,63
9546,62
9547,63
9548,64
9549,63
9550,62
9551,63
9552,62
9553,61
9554,60
9555,61
9556,60
9557,59
9558,60
9559,59
9560,58
9561,59
9562,58
9563,57
9564,58
9565,59
9566,60
9567,59
9568,60
9569,59
9570,60
9571,61
9572,60
9573,61
9574,60
9575,61
9576,62
9577,61
9578,60
9579,59
9580,60
9581,61
9582,62
9583,63
9584,62
9585,63
9586,64
9587,65
9588,66
9589,67
9590,68
9591,67
9592,68
9593,69
9594,68
9595,69
9596,68
9597,67
9598,68
9599,69
9600,70
9601,69
9602,70
9603,71
9604,72
9605,71
9606,72
9607,73
9608,72
9609,73
9610,72
9611,71
9612,70
9613,71
9614,70
9615,71
9616,70
9617,69
9618,68
9619,67
9620,68
9621,69
9622,68
9623,67
9624,68
9625,67
9626,66
9627,65
9628,66
9629,65
9630,66
9631,67
9632,68
9633,69
9634,70
9635,69
9636,68
9637,67
9638,68
9639,69
9640,68
9641,67
9642,68
9643,67
9644,66
9645,65
9646,64
9647,65
9648,64
9649,63
9650,64
9651,63
9652,62
9653,61
9654,62
9655,61
9656,60
9657,61
9658,62
9659,63
9660,62
9661,61
9662,62
9663,61
9664,62
9665,63
9666,62
9667,63
9668,62
9669,61
9670,60
9671,61
9672,62
9673,63
9674,62
9675,63
9676,64
9677,65
9678,64
9679,63
9680,64
9681,63
9682,62
9683,63
9684,62
9685,63
9686,64
9687,65
9688,64
9689,65
9690,64
9691,65
9692,66
9693,67
9694,68
9695,67
9696,66
9697,65
9698,66
9699,67
9700,68
9701,67
9702,68
9703,67
9704,66
9705,65
9706,66
9707,65
9708,64
9709,63
9710,62
9711,61
9712,60
9713,61
9714,60
9715,61
9716,62
9717,63
9718,64
9719,65
9720,66
9721,67
9722,66
9723,67
9724,68
9725,67
9726,68
9727,69
9728,70
9729,69
9730,70
9731,71
9732,72
9733,73
9734,72
9735,71
9736,72
9737,73
9738,74
9739,75
9740,76
9741,75
9742,76
9743,77
9744,78
9745,79
9746,78
9747,77
9748,78
9749,79
9750,78
9751,79
9752,78
9753,77
9754,78
9755,79
9756,80
9757,81
9758,80
9759,81
9760,82
9761,81
9762,80
9763,81
9764,82
9765,83
9766,82
9767,81
9768,80
9769,81
9770,80
9771,81
9772,80
9773,81
9774,80
9775,79
9776,80
9777,79
9778,80
9779,79
9780,78
9781,77
9782,78
9783,79
9784,80
9785,79
9786,80
9787,79
9788,78
9789,79
9790,80
9791,81
9792,80
9793,81
9794,82
9795,81
9796,82
9797,81
9798,82
9799,81
9800,82
9801,81
9802,80
9803,79
9804,80
9805,81
9806,82
9807,81
9808,80
9809,81
9810,82
9811,83
9812,84
9813,83
9814,82
9815,83
9816,84
9817,83
9818,84
9819,83
9820,82
9821,83
9822,84
9823,85
9824,86
9825,85
9826,84
9827,85
9828,84
9829,83
9830,82
9831,81
9832,80
9833,81
9834,82
9835,81
9836,80
9837,81
9838,82
9839,83
9840,84
9841,83
9842,82
9843,81
9844,82
9845,81
9846,82
9847,81
9848,80
9849,79
9850,78
9851,77
9852,78
9853,79
9854,78
9855,79
9856,80
9857,81
9858,82
9859,83
9860,82
9861,81
9862,82
9863,83
9864,82
9865,81
9866,82
9867,81
9868,82
9869,83
9870,84
9871,83
9872,82
9873,81
9874,80
9875,81
9876,80
9877,81
9878,82
9879,81
9880,82
9881,83
9882,84
9883,85
9884,86
9885,85
9886,86
9887,85
9888,86
9889,85
9890,86
9891,87
9892,88
9893,87
9894,88
9895,87
9896,86
9897,85
9898,86
9899,85
9900,86
9901,85
9902,84
9903,85
9904,86
9905,87
9906,88
9907,87
9908,86
9909,87
9910,88
9911,87
9912,86
9913,87
9914,88
9915,87
9916,88
9917,89
9918,88
9919,89
9920,90
9921,91
9922,90
9923,89
9924,90
9925,91
9926,92
9927,91
9928,90
9929,91
9930,90
9931,89
9932,88
9933,87
9934,88
9935,87
9936,86
9937,85
9938,86
9939,85
9940,84
9941,83
9942,82
9943,81
9944,80
9945,79
9946,78
9947,79
9948,78
9949,77
9950,76
9951,75
9952,76
9953,75
9954,76
9955,75
9956,74
9957,73
9958,72
9959,71
9960,70
9961,71
9962,70
9963,71
9964,70
9965,71
9966,70
9967,71
9968,70
9969,69
9970,68
9971,67
9972,68
9973,69
9974,68
9975,67
9976,66
9977,65
9978,64
9979,65
9980,64
9981,65
9982,64
9983,63
9984,64
9985,65
9986,66
9987,65
9988,66
9989,65
9990,66
9991,67
9992,68
9993,69
9994,68
9995,67
9996,68
9997,69
9998,70
9999,69
10000,68
10001,69
10002,68
10003,67
10004,68
10005,67
10006,68
10007,67
10008,66
10009,67
10010,66
10011,65
10012,64
10013,65
10014,66
10015,65
10016,66
10017,67
10018,68
10019,67
10020,66
10021,67
10022,68
10023,67
10024,66
10025,67
10026,68
10027,69
10028,70
10029,69
10030,70
10031,69
10032,68
10033,67
10034,66
10035,67
10036,66
10037,67
10038,66
10039,65
10040,64
10041,65
10042,64
10043,65
10044,64
10045,63
10046,62
10047,63
10048,64
10049,63
10050,64
10051,63
10052,64
10053,65
10054,64
10055,63
10056,62
10057,61
10058,60
10059,59
10060,58
10061,57
10062,56
10063,57
10064,58
10065,59
10066,58
10067,59
10068,60
10069,61
10070,62
10071,61
10072,60
10073,61
10074,60
10075,61
10076,62
10077,61
10078,60
10079,59
10080,58
10081,57
10082,58
10083,57
10084,56
10085,55
10086,56
10087,55
10088,54
10089,55
10090,56
10091,57
10092,58
10093,57
10094,56
10095,57
10096,58
10097,59
10098,58
10099,59
10100,60
10101,61
10102,60
10103,61
10104,60
10105,59
10106,60
10107,59
10108,58
10109,59
10110,60
10111,61
10112,62
10113,61
10114,60
10115,59
10116,58
10117,59
10118,58
10119,57
10120,58
10121,59
10122,58
10123,59
10124,58
10125,59
10126,60
10127,61
10128,62
10129,63
10130,64
10131,65
10132,64
10133,63
10134,64
10135,63
10136,64
10137,63
10138,62
10139,63
10140,64
10141,65
10142,64
10143,63
10144,62
10145,63
10146,64
10147,65
10148,66
10149,67
10150,68
10151,69
10152,70
10153,71
10154,72
10155,73
10156,74
10157,75
10158,76
10159,75
10160,74
10161,73
10162,72
10163,73
10164,72
10165,73
10166,72
10167,71
10168,72
10169,73
10170,72
10171,71
10172,70
10173,69
10174,68
10175,67
10176,66
10177,65
10178,66
10179,65
10180,66
10181,67
10182,66
10183,67
10184,66
10185,67
10186,68
10187,69
10188,68
10189,67
10190,68
10191,67
10192,68
10193,67
10194,66
10195,65
10196,66
10197,65
10198,64
10199,63
10200,62
10201,61
10202,62
10203,61
10204,62
10205,61
10206,60
10207,59
10208,60
10209,61
10210,60
10211,61
10212,60
10213,61
10214,62
10215,63
10216,64
10217,65
10218,66
10219,65
10220,64
10221,65
10222,64
10223,65
10224,64
10225,65
10226,64
10227,63
10228,62
10229,63
10230,62
10231,63
10232,64
10233,65
10234,64
10235,65
10236,66
10237,65
10238,66
10239,67
10240,66
10241,67
10242,66
10243,67
10244,66
10245,65
10246,64
10247,63
